CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Saldo_Atividade,Produtos_Idade,Score_Idade,Churn_Real,Churn_Previsto,Probabilidade_Churn
529,0,0,43,0,123815.86,1,1,1,78463.99,1,5,0,703,61907.93,0.023255813953488372,12.30232558139535,1,1,0.99900216
475,0,1,39,6,0.0,1,1,1,56999.9,1,1,1,388,0.0,0.02564102564102564,12.179487179487179,1,1,0.99900013
670,0,0,45,9,104930.38,1,1,0,155921.81,1,3,2,720,104930.38,0.022222222222222223,14.88888888888889,1,1,0.9989981
621,0,0,50,5,0.0,2,1,0,191756.54,1,5,0,344,0.0,0.04,12.42,1,1,0.9989938
626,0,0,52,0,0.0,2,1,0,32159.46,1,3,3,959,0.0,0.038461538461538464,12.038461538461538,1,1,0.9989845
591,0,0,56,9,128882.49,1,1,1,196241.94,1,2,0,658,64441.245,0.017857142857142856,10.553571428571429,1,1,0.99898046
738,2,1,44,2,0.0,2,1,0,43018.82,1,5,2,546,0.0,0.045454545454545456,16.772727272727273,1,1,0.9989755
850,1,1,42,8,119839.69,1,0,1,51016.02,1,2,1,303,59919.845,0.023809523809523808,20.238095238095237,1,1,0.99896634
616,2,0,43,3,120867.18,1,1,0,18761.92,1,4,0,386,120867.18,0.023255813953488372,14.325581395348838,1,1,0.9989569
714,0,0,51,4,88308.87,3,0,0,5862.53,1,3,1,738,88308.87,0.058823529411764705,14.0,1,1,0.9989507
587,1,1,46,9,107850.82,1,1,0,139431.0,1,3,3,744,107850.82,0.021739130434782608,12.76086956521739,1,1,0.99895006
803,0,1,42,5,0.0,1,1,0,196466.83,1,1,1,534,0.0,0.023809523809523808,19.11904761904762,1,1,0.9989421
713,1,0,38,7,144606.22,1,1,1,56594.36,1,1,3,656,72303.11,0.02631578947368421,18.763157894736842,1,1,0.99893993
570,1,1,38,1,127201.58,1,1,0,147168.28,1,2,2,509,127201.58,0.02631578947368421,15.0,1,1,0.9989347
569,0,1,41,4,120243.49,1,1,0,163150.03,1,5,2,399,120243.49,0.024390243902439025,13.878048780487806,1,1,0.99892235
661,2,0,42,9,75361.44,1,1,0,27608.12,1,2,2,828,75361.44,0.023809523809523808,15.738095238095237,1,1,0.9989157
712,0,1,36,2,100749.5,3,0,0,70758.37,1,2,2,291,100749.5,0.08333333333333333,19.77777777777778,1,1,0.99891496
655,2,1,38,3,250898.09,3,0,1,81054.0,1,1,3,336,125449.045,0.07894736842105263,17.236842105263158,1,1,0.9989054
713,0,0,52,0,185891.54,1,1,1,46369.57,1,4,2,544,92945.77,0.019230769230769232,13.711538461538462,1,1,0.9988996
483,1,1,41,1,118334.44,1,0,0,163147.99,1,3,3,985,118334.44,0.024390243902439025,11.78048780487805,1,1,0.9988586
532,0,1,42,1,159024.71,1,1,0,100982.93,1,5,1,564,159024.71,0.023809523809523808,12.666666666666666,1,1,0.9988207
740,1,0,36,4,109044.6,1,0,0,94554.74,1,2,0,887,109044.6,0.027777777777777776,20.555555555555557,1,1,0.99879575
510,2,0,38,4,0.0,1,1,0,118913.53,1,2,0,887,0.0,0.02631578947368421,13.421052631578947,1,1,0.998793
789,0,0,53,1,158271.74,1,1,1,5036.39,1,1,3,296,79135.87,0.018867924528301886,14.88679245283019,1,1,0.9987882
445,1,0,48,7,168286.58,1,1,0,16645.77,1,5,0,938,168286.58,0.020833333333333332,9.270833333333334,1,1,0.9987684
779,0,1,71,3,0.0,2,1,1,146895.36,1,1,2,858,0.0,0.028169014084507043,10.971830985915492,1,1,0.9987633
737,1,0,43,1,125537.38,1,1,0,138510.01,1,2,1,316,125537.38,0.023255813953488372,17.13953488372093,1,1,0.9987562
460,1,0,40,6,119507.58,2,1,0,91560.63,1,5,3,766,119507.58,0.05,11.5,1,1,0.9987477
636,1,1,67,7,136709.35,1,0,1,66753.1,1,5,2,756,68354.675,0.014925373134328358,9.492537313432836,1,1,0.99872905
698,0,1,57,6,136325.48,2,1,1,72549.27,1,2,0,687,68162.74,0.03508771929824561,12.24561403508772,1,1,0.9986992
498,1,1,42,3,152039.7,1,1,1,53445.17,1,3,1,790,76019.85,0.023809523809523808,11.857142857142858,1,1,0.9986822
724,0,1,40,10,0.0,1,1,0,127847.25,1,5,1,699,0.0,0.025,18.1,1,1,0.9986712
686,0,1,41,5,128876.71,3,1,1,106939.34,1,5,0,339,64438.355,0.07317073170731707,16.73170731707317,1,1,0.9986564
850,1,1,43,0,108508.82,3,1,0,184044.8,1,5,2,721,108508.82,0.06976744186046512,19.767441860465116,1,1,0.99864477
659,1,1,67,6,117411.6,1,1,1,45071.09,1,2,3,815,58705.8,0.014925373134328358,9.835820895522389,1,1,0.9986333
597,2,0,46,4,0.0,2,1,0,58667.16,1,5,3,666,0.0,0.043478260869565216,12.978260869565217,1,1,0.99861705
844,2,1,56,5,99529.7,1,0,1,157230.06,1,1,2,293,49764.85,0.017857142857142856,15.071428571428571,1,1,0.99861026
840,1,0,51,1,87779.83,1,0,1,36687.11,1,4,1,995,43889.915,0.0196078431372549,16.470588235294116,1,1,0.9986028
658,0,1,42,8,102870.93,1,0,1,103764.55,1,4,2,811,51435.465,0.023809523809523808,15.666666666666666,1,1,0.99859744
608,2,0,63,3,139529.93,2,1,1,175696.16,1,2,1,961,69764.965,0.031746031746031744,9.65079365079365,1,1,0.99857235
589,0,0,59,2,0.0,2,1,1,126160.24,1,4,3,292,0.0,0.03389830508474576,9.983050847457626,1,1,0.998558
774,0,1,53,4,113709.28,1,1,1,153887.93,1,3,2,616,56854.64,0.018867924528301886,14.60377358490566,1,1,0.9985531
672,0,0,40,3,0.0,1,1,0,113171.61,1,5,1,755,0.0,0.025,16.8,1,1,0.9985368
407,2,1,37,1,0.0,1,1,1,49161.12,1,1,1,900,0.0,0.02702702702702703,11.0,1,1,0.99851376
743,1,1,59,5,108585.35,1,1,1,192127.22,1,5,3,431,54292.675,0.01694915254237288,12.59322033898305,1,1,0.99851006
750,0,0,37,6,0.0,1,1,1,117948.0,1,2,1,298,0.0,0.02702702702702703,20.27027027027027,1,1,0.99849343
735,0,0,38,1,0.0,3,0,0,92220.12,1,5,3,678,0.0,0.07894736842105263,19.342105263157894,1,1,0.99849296
665,1,0,51,9,110610.41,2,0,1,1112.76,1,2,1,843,55305.205,0.0392156862745098,13.03921568627451,1,1,0.99848735
706,0,0,23,5,0.0,1,0,0,164128.41,1,2,1,620,0.0,0.043478260869565216,30.695652173913043,1,1,0.99846447
663,1,0,36,6,77253.5,1,0,0,35817.97,1,5,2,944,77253.5,0.027777777777777776,18.416666666666668,1,1,0.998458
842,1,0,35,9,119948.09,1,1,0,48217.97,1,4,2,732,119948.09,0.02857142857142857,24.057142857142857,1,1,0.99845505
590,2,0,51,3,154962.99,3,0,1,191932.27,1,1,3,759,77481.495,0.058823529411764705,11.568627450980392,1,1,0.9984535
785,0,0,38,1,0.0,1,1,0,134964.85,1,3,0,526,0.0,0.02631578947368421,20.657894736842106,1,1,0.9984491
724,2,0,41,4,142880.28,3,0,0,185541.2,1,5,3,905,142880.28,0.07317073170731707,17.658536585365855,1,1,0.99843436
762,1,1,56,10,100260.88,3,1,1,77142.42,1,1,0,721,50130.44,0.05357142857142857,13.607142857142858,1,1,0.998429
623,0,1,45,0,0.0,1,1,0,196533.72,1,2,3,679,0.0,0.022222222222222223,13.844444444444445,1,1,0.99842286
601,0,0,43,8,0.0,3,0,1,110916.15,1,4,3,343,0.0,0.06976744186046512,13.976744186046512,1,1,0.99842095
616,0,1,44,5,102016.38,1,0,1,178235.37,1,4,1,830,51008.19,0.022727272727272728,14.0,1,1,0.9984169
778,1,0,29,6,150358.97,1,1,0,62454.01,1,4,0,371,150358.97,0.034482758620689655,26.82758620689655,1,1,0.9984113
828,2,1,47,1,109876.82,2,1,0,83611.45,1,3,3,829,109876.82,0.0425531914893617,17.617021276595743,1,1,0.99840266
749,2,1,34,2,0.0,1,0,0,174189.04,1,1,2,653,0.0,0.029411764705882353,22.029411764705884,1,1,0.9983967
636,0,0,48,1,170833.46,1,1,0,110510.28,1,1,2,654,170833.46,0.020833333333333332,13.25,1,1,0.9983943
661,1,1,37,7,109908.06,2,1,0,115037.67,1,2,3,311,109908.06,0.05405405405405406,17.864864864864863,1,1,0.9983854
711,2,1,42,3,177626.77,3,0,1,16392.72,1,1,2,788,88813.385,0.07142857142857142,16.928571428571427,1,1,0.9983766
507,1,1,36,9,118214.32,3,1,0,119110.03,1,3,1,447,118214.32,0.08333333333333333,14.083333333333334,1,1,0.9983708
699,0,0,43,3,80764.03,1,1,0,199378.58,1,3,2,490,80764.03,0.023255813953488372,16.25581395348837,1,1,0.9983693
591,2,0,39,3,0.0,3,1,0,140469.38,1,3,0,298,0.0,0.07692307692307693,15.153846153846153,1,1,0.9983346
610,2,0,50,5,130554.51,3,1,0,184758.17,1,2,3,821,130554.51,0.06,12.2,1,1,0.9983322
569,2,0,42,1,0.0,1,1,1,83629.6,1,2,2,748,0.0,0.023809523809523808,13.547619047619047,1,1,0.99831843
703,1,1,39,1,141559.5,1,1,1,31257.1,1,2,1,589,70779.75,0.02564102564102564,18.025641025641026,1,1,0.9982962
513,0,1,35,8,0.0,1,1,0,76640.29,1,4,1,276,0.0,0.02857142857142857,14.657142857142857,1,1,0.99828243
598,0,0,40,9,0.0,1,1,0,68462.59,1,3,0,324,0.0,0.025,14.95,1,1,0.99825686
598,0,0,43,5,0.0,3,1,1,100722.72,1,1,3,858,0.0,0.06976744186046512,13.906976744186046,1,1,0.99823725
574,2,1,36,4,77967.5,1,1,0,167066.95,1,1,0,929,77967.5,0.027777777777777776,15.944444444444445,1,1,0.9981858
654,0,1,32,9,121455.65,1,1,0,190068.53,1,2,1,295,121455.65,0.03125,20.4375,1,1,0.9981766
673,2,1,43,8,127132.96,1,0,1,6009.27,1,2,3,831,63566.48,0.023255813953488372,15.651162790697674,1,1,0.998171
627,0,0,44,5,0.0,2,1,0,82969.61,1,5,3,396,0.0,0.045454545454545456,14.25,1,1,0.9981629
650,2,0,30,6,0.0,1,0,0,67997.13,1,4,1,963,0.0,0.03333333333333333,21.666666666666668,1,1,0.99816173
601,1,1,42,1,98495.72,1,1,0,40014.76,1,2,0,225,98495.72,0.023809523809523808,14.30952380952381,1,1,0.9981602
694,2,0,35,7,0.0,1,1,0,133570.43,1,4,3,296,0.0,0.02857142857142857,19.82857142857143,1,1,0.9981542
727,2,1,43,2,97403.18,1,1,1,107415.02,1,1,1,612,48701.59,0.023255813953488372,16.906976744186046,1,1,0.9981408
670,2,0,65,1,0.0,1,1,1,177655.68,1,2,1,915,0.0,0.015384615384615385,10.307692307692308,1,1,0.99813914
817,1,0,46,0,89087.89,1,0,1,87941.85,1,1,3,788,44543.945,0.021739130434782608,17.76086956521739,1,1,0.99813545
579,1,1,42,0,144386.32,1,1,1,22497.1,1,2,3,799,72193.16,0.023809523809523808,13.785714285714286,1,1,0.998123
536,0,0,35,8,0.0,1,1,0,171840.24,1,1,3,418,0.0,0.02857142857142857,15.314285714285715,1,1,0.9981116
807,0,1,43,1,105799.32,2,1,0,34888.04,1,4,0,924,105799.32,0.046511627906976744,18.767441860465116,1,1,0.99810046
563,1,1,41,2,100520.92,1,1,1,19412.8,1,5,0,271,50260.46,0.024390243902439025,13.731707317073171,1,1,0.9980837
673,0,0,43,5,168069.73,1,1,1,146992.24,1,4,1,732,84034.865,0.023255813953488372,15.651162790697674,1,1,0.99805474
595,2,1,35,8,0.0,1,1,0,100015.79,1,1,3,645,0.0,0.02857142857142857,17.0,1,1,0.99803895
649,1,0,37,8,114737.26,1,1,1,106655.88,1,1,0,381,57368.63,0.02702702702702703,17.54054054054054,1,1,0.99801683
651,1,1,40,1,134760.21,2,0,0,174434.06,1,4,3,741,134760.21,0.05,16.275,1,1,0.99799013
625,0,1,49,6,173434.9,1,1,0,165580.93,1,3,3,835,173434.9,0.02040816326530612,12.755102040816327,1,1,0.99797314
481,0,1,44,9,175303.06,1,1,0,65500.53,1,4,2,408,175303.06,0.022727272727272728,10.931818181818182,1,1,0.9979665
850,0,1,33,10,0.0,1,1,0,4861.72,1,1,3,359,0.0,0.030303030303030304,25.757575757575758,1,1,0.99794704
684,1,1,42,1,117691.0,1,1,1,23135.65,1,5,0,653,58845.5,0.023809523809523808,16.285714285714285,1,1,0.99792755
616,1,0,41,1,103560.57,1,1,0,236.45,1,3,2,289,103560.57,0.024390243902439025,15.024390243902438,1,1,0.99791163
842,0,0,37,4,132446.08,2,1,0,87071.18,1,4,2,304,132446.08,0.05405405405405406,22.756756756756758,1,1,0.9979109
477,0,0,57,9,114023.64,2,1,1,71167.17,1,3,1,523,57011.82,0.03508771929824561,8.368421052631579,1,1,0.9978775
717,0,1,36,2,148061.89,1,1,0,179128.69,1,5,2,969,148061.89,0.027777777777777776,19.916666666666668,1,1,0.9978751
636,2,0,33,0,0.0,1,1,0,92277.47,1,2,3,618,0.0,0.030303030303030304,19.272727272727273,1,1,0.99787414
750,2,0,34,9,112822.26,1,0,0,150401.53,1,2,2,563,112822.26,0.029411764705882353,22.058823529411764,1,1,0.9978713
721,2,0,32,10,0.0,1,1,0,136119.96,1,5,3,579,0.0,0.03125,22.53125,1,1,0.99784565
768,0,0,26,5,51116.26,1,1,1,70454.79,1,4,2,992,25558.13,0.038461538461538464,29.53846153846154,1,1,0.997809
739,1,1,40,5,149131.03,3,1,1,60036.99,1,4,1,335,74565.515,0.075,18.475,1,1,0.9977996
846,0,0,41,5,0.0,3,1,0,3440.47,1,1,1,994,0.0,0.07317073170731707,20.634146341463413,1,1,0.99776316
564,0,0,36,7,206329.65,1,1,1,46632.87,1,2,2,929,103164.825,0.027777777777777776,15.666666666666666,1,1,0.9977574
704,1,0,24,7,113034.22,1,1,0,162503.48,1,2,2,801,113034.22,0.041666666666666664,29.333333333333332,1,1,0.99775547
835,1,0,47,5,108289.28,2,1,1,45859.55,1,5,1,787,54144.64,0.0425531914893617,17.76595744680851,1,1,0.99775213
693,1,1,44,5,124601.58,2,1,1,46998.13,1,2,3,408,62300.79,0.045454545454545456,15.75,1,1,0.99767035
568,1,1,43,5,87612.64,4,1,1,107155.4,1,4,3,934,43806.32,0.09302325581395349,13.209302325581396,1,1,0.9976509
704,1,1,27,5,147004.34,1,1,0,64381.33,1,4,3,828,147004.34,0.037037037037037035,26.074074074074073,1,1,0.99761033
739,1,1,45,7,102703.62,1,0,1,147802.94,1,3,3,827,51351.81,0.022222222222222223,16.42222222222222,1,1,0.99760073
650,2,1,42,4,194532.66,1,1,0,171045.31,1,3,2,824,194532.66,0.023809523809523808,15.476190476190476,1,1,0.997595
737,2,0,39,7,130051.66,2,0,0,55356.39,1,2,3,722,130051.66,0.05128205128205128,18.897435897435898,1,1,0.9975216
582,0,0,38,9,135979.01,4,1,1,76582.95,1,2,3,876,67989.505,0.10526315789473684,15.31578947368421,1,1,0.9974598
850,1,1,42,6,84445.68,3,0,1,60021.34,1,1,0,411,42222.84,0.07142857142857142,20.238095238095237,1,1,0.99745375
638,0,1,36,6,188455.19,1,0,0,47031.4,1,2,0,642,188455.19,0.027777777777777776,17.72222222222222,1,1,0.99735165
688,0,0,39,0,0.0,2,1,0,53222.15,1,5,1,765,0.0,0.05128205128205128,17.641025641025642,1,1,0.997338
683,1,0,43,4,115888.04,1,1,1,117349.19,1,5,2,443,57944.02,0.023255813953488372,15.883720930232558,1,1,0.9972892
669,0,0,35,7,0.0,1,1,1,49108.23,1,1,3,335,0.0,0.02857142857142857,19.114285714285714,1,1,0.9972869
635,0,0,27,8,127471.56,1,1,1,152916.05,1,5,0,476,63735.78,0.037037037037037035,23.51851851851852,1,1,0.997247
850,1,0,45,5,127258.79,1,1,1,192744.23,1,3,3,380,63629.395,0.022222222222222223,18.88888888888889,1,1,0.9972258
717,2,0,49,1,110864.38,2,1,1,124532.9,1,1,2,845,55432.19,0.04081632653061224,14.63265306122449,1,1,0.99722004
551,2,1,27,2,113873.22,1,1,1,85129.77,1,5,1,522,56936.61,0.037037037037037035,20.40740740740741,1,1,0.9971144
663,2,0,22,9,0.0,1,1,0,29135.89,1,5,0,590,0.0,0.045454545454545456,30.136363636363637,1,1,0.9970799
631,0,1,33,7,0.0,1,1,1,58043.02,1,2,3,715,0.0,0.030303030303030304,19.12121212121212,1,1,0.99700624
777,0,0,30,4,137851.31,1,1,0,5008.23,1,5,0,349,137851.31,0.03333333333333333,25.9,1,1,0.9969981
718,0,1,52,8,79475.3,3,1,1,32421.32,1,3,3,930,39737.65,0.057692307692307696,13.807692307692308,1,1,0.9969795
777,0,0,29,9,131240.61,1,1,1,163746.09,1,2,1,567,65620.305,0.034482758620689655,26.79310344827586,1,1,0.9969741
796,1,0,52,9,167194.36,1,1,1,62808.93,1,3,2,424,83597.18,0.019230769230769232,15.307692307692308,1,1,0.99697125
495,1,0,34,9,117160.32,1,1,1,116069.24,1,1,0,715,58580.16,0.029411764705882353,14.558823529411764,1,1,0.99690336
651,2,1,38,2,0.0,3,1,0,67029.82,1,2,2,431,0.0,0.07894736842105263,17.13157894736842,1,1,0.99689806
610,2,1,42,6,0.0,2,1,0,158302.59,1,5,0,237,0.0,0.047619047619047616,14.523809523809524,1,1,0.9968939
640,0,1,63,2,68432.45,2,1,1,112503.24,1,1,3,384,34216.225,0.031746031746031744,10.158730158730158,1,1,0.9968796
697,0,0,45,1,0.0,2,1,0,46807.62,1,3,2,559,0.0,0.044444444444444446,15.488888888888889,1,1,0.99686974
670,0,0,31,2,57530.06,1,1,1,181893.31,1,1,2,839,28765.03,0.03225806451612903,21.612903225806452,1,1,0.9968208
586,0,0,35,7,164769.02,3,1,0,119814.25,1,3,3,290,164769.02,0.08571428571428572,16.742857142857144,1,1,0.9966691
753,0,0,40,0,3768.69,2,1,0,177065.24,1,3,2,620,3768.69,0.05,18.825,1,1,0.9966174
686,1,0,38,2,93569.86,3,0,0,10137.34,1,4,2,844,93569.86,0.07894736842105263,18.05263157894737,1,1,0.996597
732,0,0,36,9,0.0,1,0,0,3749.0,1,1,3,748,0.0,0.027777777777777776,20.333333333333332,1,1,0.9965629
673,0,1,59,0,178058.06,2,0,1,21063.71,1,3,0,328,89029.03,0.03389830508474576,11.40677966101695,1,1,0.9965262
512,0,1,36,4,152169.12,2,0,0,38629.3,1,5,0,555,152169.12,0.05555555555555555,14.222222222222221,1,1,0.99646205
745,0,0,36,9,0.0,1,1,0,19605.18,1,1,3,961,0.0,0.027777777777777776,20.694444444444443,1,1,0.99644876
568,2,0,36,10,153610.61,1,1,1,54083.8,1,2,3,244,76805.305,0.027777777777777776,15.777777777777779,1,1,0.99641234
640,2,1,43,9,172478.15,1,1,0,191084.4,1,4,0,844,172478.15,0.023255813953488372,14.883720930232558,1,1,0.99627125
678,0,0,41,1,143443.61,1,1,0,196622.28,1,4,2,407,143443.61,0.024390243902439025,16.536585365853657,1,1,0.99623764
563,2,0,42,6,99056.22,2,1,0,154347.95,1,4,3,670,99056.22,0.047619047619047616,13.404761904761905,1,1,0.9962257
558,0,1,33,0,108477.49,1,1,1,109096.71,1,2,3,729,54238.745,0.030303030303030304,16.90909090909091,1,1,0.99610114
626,2,0,26,8,148610.41,3,0,1,104502.02,1,5,2,410,74305.205,0.11538461538461539,24.076923076923077,1,1,0.9960735
693,0,0,35,5,124151.09,1,1,0,88705.14,1,5,0,854,124151.09,0.02857142857142857,19.8,1,1,0.9960174
529,2,1,38,7,99842.5,2,1,0,90256.06,1,4,0,220,99842.5,0.05263157894736842,13.921052631578947,1,1,0.99590355
573,2,1,50,0,159304.07,1,0,1,155915.24,1,4,3,466,79652.035,0.02,11.46,1,1,0.9957991
561,0,0,27,9,135637.0,1,1,0,153080.4,1,2,3,567,135637.0,0.037037037037037035,20.77777777777778,1,1,0.9953955
550,1,1,33,4,118400.91,1,0,1,13999.64,1,3,2,362,59200.455,0.030303030303030304,16.666666666666668,1,1,0.99533916
637,1,1,30,1,122185.53,1,1,0,102566.46,1,2,1,782,122185.53,0.03333333333333333,21.233333333333334,1,1,0.99524397
619,2,0,44,6,52831.13,1,1,1,112649.22,1,3,3,245,26415.565,0.022727272727272728,14.068181818181818,1,1,0.99498934
708,2,0,64,5,0.0,3,0,1,112520.07,1,2,2,465,0.0,0.046875,11.0625,1,1,0.9949627
693,0,1,36,8,178111.82,1,0,0,58719.63,1,2,3,447,178111.82,0.027777777777777776,19.25,1,1,0.99489164
459,2,0,42,6,129634.25,2,1,1,177683.02,1,3,2,326,64817.125,0.047619047619047616,10.928571428571429,1,1,0.9948743
669,0,1,25,1,157848.53,1,0,0,37543.93,1,3,1,354,157848.53,0.04,26.76,1,1,0.99483985
648,0,0,39,6,130694.89,2,1,1,153955.38,1,2,0,912,65347.445,0.05128205128205128,16.615384615384617,1,1,0.9944853
674,1,1,34,2,152797.9,1,1,0,175709.4,1,4,1,385,152797.9,0.029411764705882353,19.823529411764707,1,1,0.9943093
771,2,1,51,5,135506.58,3,1,1,152479.64,1,5,3,853,67753.29,0.058823529411764705,15.117647058823529,1,1,0.99423146
629,0,0,31,6,0.0,1,1,1,16447.6,1,3,2,427,0.0,0.03225806451612903,20.29032258064516,1,1,0.9938496
713,0,0,32,1,117094.02,1,0,0,149558.83,1,3,2,829,117094.02,0.03125,22.28125,1,1,0.99383426
791,1,0,33,10,130229.71,2,0,0,54019.93,1,1,2,414,130229.71,0.06060606060606061,23.96969696969697,1,1,0.9923381
821,2,0,38,8,0.0,2,0,1,126241.4,1,2,2,974,0.0,0.05263157894736842,21.605263157894736,1,1,0.99166447
657,2,0,22,6,0.0,3,0,1,168412.07,1,5,0,974,0.0,0.13636363636363635,29.863636363636363,1,1,0.9910874
674,0,1,18,7,0.0,2,1,1,55753.12,1,5,0,603,0.0,0.1111111111111111,37.44444444444444,1,1,0.9907402
682,0,1,41,6,0.0,2,0,1,134158.09,1,1,0,826,0.0,0.04878048780487805,16.634146341463413,1,1,0.9906871
710,1,0,41,9,149155.53,2,1,0,42131.26,1,5,0,407,149155.53,0.04878048780487805,17.317073170731707,1,1,0.9901174
598,1,1,38,1,101487.18,1,1,1,75959.1,1,1,3,468,50743.59,0.02631578947368421,15.736842105263158,1,1,0.9892028
711,0,0,25,5,190066.54,1,0,0,51345.39,1,5,1,303,190066.54,0.04,28.44,1,1,0.9890708
589,1,0,19,9,83495.11,1,1,1,143022.31,1,4,1,747,41747.555,0.05263157894736842,31.0,1,1,0.98884434
588,1,0,30,0,110148.49,1,1,0,5790.9,1,4,1,375,110148.49,0.03333333333333333,19.6,1,1,0.98863214
673,0,0,38,2,170061.92,2,0,0,134901.34,1,5,2,954,170061.92,0.05263157894736842,17.710526315789473,1,1,0.9883151
622,1,0,34,7,98675.74,1,1,0,138906.85,1,5,1,995,98675.74,0.029411764705882353,18.294117647058822,1,1,0.98828864
742,1,0,36,2,129748.54,2,0,0,47271.61,1,3,1,914,129748.54,0.05555555555555555,20.61111111111111,1,1,0.9880514
659,0,1,36,6,123841.49,2,1,0,96833.0,1,5,2,875,123841.49,0.05555555555555555,18.305555555555557,0,1,0.98793644
684,2,1,39,4,207034.96,2,0,0,157694.76,1,4,0,800,207034.96,0.05128205128205128,17.53846153846154,1,1,0.9860443
743,0,1,43,5,0.0,2,0,0,113079.19,1,5,3,402,0.0,0.046511627906976744,17.27906976744186,1,1,0.98559916
594,1,0,23,4,104753.84,2,1,0,56756.52,1,3,2,729,104753.84,0.08695652173913043,25.82608695652174,1,1,0.9848031
764,1,1,34,6,108760.27,2,1,0,166324.79,1,3,1,665,108760.27,0.058823529411764705,22.470588235294116,1,1,0.9839305
779,1,1,33,1,158456.76,1,1,1,197000.92,1,5,2,274,79228.38,0.030303030303030304,23.606060606060606,1,1,0.9825972
603,1,1,35,1,123407.69,1,1,0,152541.89,1,2,2,833,123407.69,0.02857142857142857,17.228571428571428,1,1,0.9820035
683,2,1,40,4,95053.1,1,1,1,116816.54,1,5,2,777,47526.55,0.025,17.075,1,1,0.98148054
608,2,0,28,4,0.0,2,1,0,10899.63,1,5,2,391,0.0,0.07142857142857142,21.714285714285715,1,1,0.9801861
477,0,1,22,5,82559.42,2,0,0,163112.9,1,3,0,661,82559.42,0.09090909090909091,21.681818181818183,1,1,0.9800432
651,1,0,35,1,163700.78,3,1,1,29583.48,1,4,0,467,81850.39,0.08571428571428572,18.6,1,1,0.9790238
570,0,0,29,4,153040.03,1,1,1,131363.57,1,3,3,762,76520.015,0.034482758620689655,19.655172413793103,1,1,0.97891974
542,1,0,35,9,127543.11,2,1,0,468.94,1,4,3,732,127543.11,0.05714285714285714,15.485714285714286,1,1,0.9762299
599,2,1,33,4,51690.89,1,1,0,111622.76,1,4,0,811,51690.89,0.030303030303030304,18.151515151515152,1,1,0.9736472
778,0,0,33,9,151772.63,2,0,0,180249.94,1,5,0,708,151772.63,0.06060606060606061,23.575757575757574,1,1,0.9720267
593,1,0,32,9,134096.53,2,1,0,53931.05,1,3,0,620,134096.53,0.0625,18.53125,1,1,0.96197385
596,0,1,21,4,210433.08,2,0,1,197297.77,1,5,0,896,105216.54,0.09523809523809523,28.38095238095238,1,1,0.89310974
778,1,0,45,1,162150.42,2,1,0,174531.27,0,2,0,250,162150.42,0.044444444444444446,17.288888888888888,0,0,0.014523699
790,1,0,34,2,164011.48,1,1,0,199420.41,0,1,0,275,164011.48,0.029411764705882353,23.235294117647058,0,0,0.012134594
760,0,1,43,8,121911.59,1,1,0,193312.33,0,3,3,224,121911.59,0.023255813953488372,17.674418604651162,0,0,0.010043519
678,0,1,41,2,148088.11,1,1,0,14083.12,0,1,3,243,148088.11,0.024390243902439025,16.536585365853657,0,0,0.009967812
765,0,1,41,4,124182.21,1,0,0,100153.43,0,1,3,318,124182.21,0.024390243902439025,18.658536585365855,0,0,0.009665551
694,0,1,42,8,133767.19,1,1,0,36405.21,0,1,0,241,133767.19,0.023809523809523808,16.523809523809526,0,0,0.0077873496
701,0,1,37,8,107798.85,1,1,0,16966.73,0,1,3,228,107798.85,0.02702702702702703,18.945945945945947,0,0,0.006608543
710,0,1,40,5,0.0,2,0,0,162878.96,0,2,0,219,0.0,0.05,17.75,0,0,0.005895583
822,0,1,50,7,0.0,2,1,1,10062.8,0,2,3,206,0.0,0.04,16.44,0,0,0.005767676
789,1,1,51,3,104677.09,1,1,0,74265.38,0,1,0,759,104677.09,0.0196078431372549,15.470588235294118,0,0,0.004800096
445,1,0,38,6,119413.62,2,1,0,175756.36,0,2,1,263,119413.62,0.05263157894736842,11.710526315789474,0,0,0.0045866105
625,2,1,52,8,121161.57,1,1,0,48988.28,0,3,0,275,121161.57,0.019230769230769232,12.01923076923077,0,0,0.0043735676
804,2,0,38,3,124197.22,1,1,0,74692.06,0,2,2,271,124197.22,0.02631578947368421,21.157894736842106,0,0,0.004253276
592,2,0,41,2,138734.94,1,1,0,90020.74,0,1,2,308,138734.94,0.024390243902439025,14.439024390243903,0,0,0.00418716
835,2,1,38,7,86824.09,1,0,0,175905.97,0,2,1,348,86824.09,0.02631578947368421,21.973684210526315,0,0,0.0041219774
665,1,0,27,2,147435.96,1,0,0,187508.06,0,1,0,258,147435.96,0.037037037037037035,24.62962962962963,0,0,0.00407559
730,0,0,39,1,99010.67,1,1,0,194945.8,0,5,1,260,99010.67,0.02564102564102564,18.71794871794872,0,0,0.004068874
608,1,1,42,8,131390.75,2,1,0,71178.09,0,1,3,246,131390.75,0.047619047619047616,14.476190476190476,0,0,0.004037257
576,2,1,52,2,100549.43,2,1,1,16644.16,0,4,0,221,50274.715,0.038461538461538464,11.076923076923077,0,0,0.0040208185
